########################################
# Annotation Metadata
########################################

Campaign Name: Aramco switches
Video Name: 18-DEC-25-12:56:27:PM_3.avi (trim 1)

URL (Original): http://192.168.18.33:3000/originals/18-DEC-25-12:56:27:PM_3-6944f309c03ba603fd2c8dab.avi
URL (Web): http://192.168.18.33:3000/videos/18-DEC-25-12:56:27:PM_3-6944f309c03ba603fd2c8dab.mp4

FPS: 20
Total Frames: 5665

Start Frames: 1

End Frames: 2832

Total Frames Trimmed Version: 2832

Export Date: 2026-02-09T13:00:39.713Z

########################################
# Annotations (Format: FrameNo:{verb},{noun},{state},{visibility})
########################################

2461:bg,bg,in_process,visible
2462:bg,bg,in_process,visible
2463:bg,bg,in_process,visible
2464:bg,bg,in_process,visible
2465:bg,bg,in_process,visible
2466:breaker,03_in_process,in_process,visible
2467:breaker,03_in_process,in_process,visible
2468:breaker,03_in_process,in_process,visible
2469:breaker,03_in_process,in_process,visible
2470:breaker,03_in_process,in_process,visible
2471:break,03_on,in_process,visible
2472:break,03_on,in_process,visible
2473:break,03_on,in_process,visible
2474:break,03_on,in_process,visible
2475:break,03_on,in_process,visible
2476:break,03_on,in_process,visible
2477:break,03_on,in_process,visible
2478:break,03_on,in_process,visible
2479:break,03_on,completed,visible
2480:break,03_on,completed,visible
2481:break,03_on,completed,visible
2482:break,03_on,completed,visible
2483:break,03_on,completed,visible
2484:bg,bg,in_process,visible
2485:bg,bg,in_process,visible
2486:bg,bg,in_process,visible
2487:bg,bg,in_process,visible
2488:bg,bg,in_process,visible
2489:bg,bg,in_process,visible
2490:bg,bg,in_process,visible
2491:bg,bg,in_process,visible
2492:bg,bg,in_process,visible
2493:bg,bg,in_process,visible
2494:bg,bg,in_process,visible
2495:bg,bg,in_process,visible
2496:bg,bg,in_process,visible
2497:bg,bg,in_process,visible
2498:bg,bg,in_process,visible
2499:bg,bg,in_process,visible
2500:bg,bg,in_process,visible
2501:bg,bg,in_process,visible
2502:bg,bg,in_process,visible
2503:bg,bg,in_process,visible
2504:bg,bg,in_process,visible
2505:bg,bg,in_process,visible
2506:bg,bg,in_process,visible
2507:bg,bg,in_process,visible
2508:bg,bg,in_process,visible
2509:bg,bg,in_process,visible
2510:bg,bg,in_process,visible
2511:bg,bg,in_process,visible
2512:bg,bg,in_process,visible
2513:bg,bg,in_process,visible
2514:bg,bg,in_process,visible
2515:bg,bg,in_process,visible
2516:bg,bg,in_process,visible
2517:bg,bg,in_process,visible
2518:bg,bg,in_process,visible
2519:bg,bg,in_process,visible
2520:bg,bg,in_process,visible
2521:bg,bg,in_process,visible
2522:bg,bg,in_process,visible
2523:bg,bg,in_process,visible
2524:bg,bg,in_process,visible
2525:bg,bg,in_process,visible
2526:bg,bg,in_process,visible
2527:bg,bg,in_process,visible
2528:bg,bg,in_process,visible
2529:bg,bg,in_process,visible
2530:bg,bg,in_process,visible
2531:bg,bg,in_process,visible
2532:bg,bg,in_process,visible
2533:bg,bg,in_process,visible
2534:bg,bg,in_process,visible
2535:bg,bg,in_process,visible
2536:bg,bg,in_process,visible
2537:bg,bg,in_process,visible
2538:bg,bg,in_process,visible
2539:bg,bg,in_process,visible
2540:bg,bg,in_process,visible
2541:bg,bg,in_process,visible
2542:bg,bg,in_process,visible
2543:bg,bg,in_process,visible
2544:bg,bg,in_process,visible
2545:bg,bg,in_process,visible
2546:bg,bg,in_process,visible
2547:bg,bg,in_process,visible
2548:bg,bg,in_process,visible
2549:bg,bg,in_process,visible
2550:bg,bg,in_process,visible
2551:bg,bg,in_process,visible
2552:bg,bg,in_process,visible
2553:bg,bg,in_process,visible
2554:bg,bg,in_process,visible
2555:bg,bg,in_process,visible
2556:bg,bg,in_process,visible
2557:bg,bg,in_process,visible
2558:bg,bg,in_process,visible
2559:bg,bg,in_process,visible
2560:bg,bg,in_process,visible
2561:bg,bg,in_process,visible
2562:bg,bg,in_process,visible
2563:bg,bg,in_process,visible
2564:bg,bg,in_process,visible
2565:bg,bg,in_process,visible
2566:bg,bg,in_process,visible
2567:bg,bg,in_process,visible
2568:bg,bg,in_process,visible
2569:bg,bg,in_process,visible
2570:bg,bg,in_process,visible
2571:bg,bg,in_process,visible
2572:bg,bg,in_process,visible
2573:bg,bg,in_process,visible
2574:bg,bg,in_process,visible
2575:bg,bg,in_process,visible
2576:bg,bg,in_process,visible
2577:bg,bg,in_process,visible
2578:bg,bg,in_process,visible
2579:bg,bg,in_process,visible
2580:bg,bg,in_process,visible
2581:bg,bg,in_process,visible
2582:bg,bg,in_process,visible
2583:bg,bg,in_process,visible
2584:bg,bg,in_process,visible
2585:bg,bg,in_process,visible
2586:bg,bg,in_process,visible
2587:bg,bg,in_process,visible
2588:bg,bg,in_process,visible
2589:bg,bg,in_process,visible
2590:bg,bg,in_process,visible
2591:bg,bg,in_process,visible
2592:bg,bg,in_process,visible
2593:bg,bg,in_process,visible
2594:bg,bg,in_process,visible
2595:bg,bg,in_process,visible
2596:bg,bg,in_process,visible
2597:bg,bg,in_process,visible
2598:bg,bg,in_process,visible
2599:bg,bg,in_process,visible
2600:bg,bg,in_process,visible
2601:bg,bg,in_process,visible
2602:bg,bg,in_process,visible
2603:bg,bg,in_process,visible
2604:bg,bg,in_process,visible
2605:bg,bg,in_process,visible
2606:bg,bg,in_process,visible
2607:bg,bg,in_process,visible
2608:bg,bg,in_process,visible
2609:bg,bg,in_process,visible
2610:bg,bg,in_process,visible
2611:bg,bg,in_process,visible
2612:bg,bg,in_process,visible
2613:bg,bg,in_process,visible
2614:bg,bg,in_process,visible
2615:bg,bg,in_process,visible
2616:bg,bg,in_process,visible
2617:bg,bg,in_process,visible
2618:bg,bg,in_process,visible
2619:bg,bg,in_process,visible
2620:bg,bg,in_process,visible
2621:bg,bg,in_process,visible
2622:bg,bg,in_process,visible
2623:bg,bg,in_process,visible
2624:bg,bg,in_process,visible
2625:bg,bg,in_process,visible
2626:bg,bg,in_process,visible
2627:bg,bg,in_process,visible
2628:bg,bg,in_process,visible
2629:bg,bg,in_process,visible
2630:bg,bg,in_process,visible
2631:bg,bg,in_process,visible
2632:bg,bg,in_process,visible
2633:bg,bg,in_process,visible
2634:bg,bg,in_process,visible
2635:bg,bg,in_process,visible
2636:bg,bg,in_process,visible
2637:bg,bg,in_process,visible
2638:bg,bg,in_process,visible
2639:bg,bg,in_process,visible
2640:bg,bg,in_process,visible
2641:bg,bg,in_process,visible
2642:bg,bg,in_process,visible
2643:switch,01_in_process,in_process,visible
2644:switch,01_in_process,in_process,visible
2645:switch,01_in_process,in_process,visible
2646:switch,01_in_process,in_process,visible
2647:switch,01_in_process,in_process,visible
2648:switch,01_in_process,in_process,visible
2649:switch,01_in_process,in_process,visible
2650:switch,01_in_process,in_process,visible
2651:switch,01_in_process,in_process,visible
2652:switch,01_in_process,in_process,visible
2653:switch,01_in_process,in_process,visible
2654:switch,01_in_process,in_process,visible
2655:switch,01_in_process,in_process,visible
2656:switch,01_in_process,in_process,visible
2657:switch,01_in_process,in_process,visible
2658:switch,01_in_process,in_process,visible
2659:switch,01_in_process,in_process,visible
2660:switch,01_in_process,in_process,visible
2661:switch,01_in_process,in_process,visible
2662:switch,01_in_process,in_process,visible
2663:switch,01_in_process,in_process,visible
2664:switch,01_in_process,in_process,visible
2665:switch,01_in_process,in_process,visible
2666:switch,01_in_process,in_process,visible
2667:switch,01_in_process,in_process,visible
2668:switch,01_in_process,in_process,visible
2669:switch,01_in_process,in_process,visible
2670:switch,01_in_process,in_process,visible
2671:switch,01_in_process,in_process,visible
2672:switch,01_in_process,in_process,visible
2673:switch,01_in_process,in_process,visible
2674:switch,01_in_process,in_process,visible
2675:switch,01_in_process,in_process,visible
2676:switch,01_in_process,in_process,visible
2677:switch,01_in_process,in_process,visible
2678:switch,01_in_process,in_process,visible
2679:switch,01_in_process,in_process,visible
2680:switch,01_in_process,in_process,visible
2681:switch,01_in_process,in_process,visible
2682:switch,01_in_process,in_process,visible
2683:switch,01_in_process,in_process,visible
2684:switch,01_in_process,in_process,visible
2685:switch,01_in_process,in_process,visible
2686:switch,01_in_process,in_process,visible
2687:switch,01_in_process,in_process,visible
2688:switch,01_in_process,in_process,visible
2689:switch,01_in_process,in_process,visible
2690:switch,01_in_process,in_process,visible
2691:switch,01_in_process,in_process,visible
2692:switch,01_in_process,in_process,visible
2693:switch,01_in_process,in_process,visible
2694:switch,01_in_process,in_process,visible
2695:switch,01_in_process,in_process,visible
2696:switch,01_in_process,in_process,visible
2697:switch,01_in_process,in_process,visible
2698:switch,01_in_process,in_process,visible
2699:switch,01_on,in_process,visible
2700:switch,01_on,in_process,visible
2701:switch,01_on,in_process,visible
2702:switch,01_on,in_process,visible
2703:switch,01_on,in_process,visible
2704:switch,01_on,completed,visible
2705:switch,01_on,completed,visible
2706:switch,01_on,completed,visible
2707:switch,01_on,completed,visible
2708:switch,01_on,completed,visible
2709:bg,bg,in_process,visible
2710:bg,bg,in_process,visible
2711:bg,bg,in_process,visible
2712:bg,bg,in_process,visible
2713:bg,bg,in_process,visible
2714:bg,bg,in_process,visible
2715:bg,bg,in_process,visible
2716:bg,bg,in_process,visible
2717:bg,bg,in_process,visible
2718:bg,bg,in_process,visible
2719:bg,bg,in_process,visible
2720:bg,bg,in_process,visible
2721:bg,bg,in_process,visible
2722:bg,bg,in_process,visible
2723:bg,bg,in_process,visible
2724:bg,bg,in_process,visible
2725:bg,bg,in_process,visible
2726:bg,bg,in_process,visible
2727:bg,bg,in_process,visible
2728:bg,bg,in_process,visible
2729:bg,bg,in_process,visible
2730:bg,bg,in_process,visible
2731:bg,bg,in_process,visible
2732:bg,bg,in_process,visible
2733:bg,bg,in_process,visible
2734:bg,bg,in_process,visible
2735:bg,bg,in_process,visible
2736:bg,bg,in_process,visible
2737:bg,bg,in_process,visible
2738:bg,bg,in_process,visible
2739:bg,bg,in_process,visible
2740:bg,bg,in_process,visible
2741:bg,bg,in_process,visible
2742:bg,bg,in_process,visible
2743:bg,bg,in_process,visible
2744:bg,bg,in_process,visible
2745:bg,bg,in_process,visible
2746:bg,bg,in_process,visible
2747:bg,bg,in_process,visible
2748:bg,bg,in_process,visible
2749:bg,bg,in_process,visible
2750:bg,bg,in_process,visible
2751:bg,bg,in_process,visible
2752:bg,bg,in_process,visible
2753:bg,bg,in_process,visible
2754:bg,bg,in_process,visible
2755:bg,bg,in_process,visible
2756:bg,bg,in_process,visible
2757:bg,bg,in_process,visible
2758:bg,bg,in_process,visible
2759:bg,bg,in_process,visible
2760:bg,bg,in_process,visible
2761:bg,bg,in_process,visible
2762:bg,bg,in_process,visible
2763:bg,bg,in_process,visible
2764:bg,bg,in_process,visible
2765:bg,bg,in_process,visible
2766:bg,bg,in_process,visible
2767:bg,bg,in_process,visible
2768:bg,bg,in_process,visible
2769:bg,bg,in_process,visible
2770:bg,bg,in_process,visible
2771:bg,bg,in_process,visible
2772:bg,bg,in_process,visible
2773:bg,bg,in_process,visible
2774:bg,bg,in_process,visible
2775:bg,bg,in_process,visible
2776:bg,bg,in_process,visible
2777:bg,bg,in_process,visible
2778:bg,bg,in_process,visible
2779:bg,bg,in_process,visible
2780:bg,bg,in_process,visible
2781:bg,bg,in_process,visible
2782:bg,bg,in_process,visible
2783:bg,bg,in_process,visible
2784:bg,bg,in_process,visible
2785:bg,bg,in_process,visible
2786:bg,bg,in_process,visible
2787:bg,bg,in_process,visible
2788:bg,bg,in_process,visible
2789:bg,bg,in_process,visible
2790:bg,bg,in_process,visible
2791:bg,bg,in_process,visible
2792:bg,bg,in_process,visible
2793:bg,bg,in_process,visible
2794:bg,bg,in_process,visible
2795:bg,bg,in_process,visible
2796:bg,bg,in_process,visible
2797:bg,bg,in_process,visible
2798:bg,bg,in_process,visible
2799:bg,bg,in_process,visible
2800:bg,bg,in_process,visible
2801:bg,bg,in_process,visible
2802:bg,bg,in_process,visible
2803:bg,bg,in_process,visible
2804:bg,bg,in_process,visible
2805:bg,bg,in_process,visible
2806:bg,bg,in_process,visible
2807:bg,bg,in_process,visible
2808:bg,bg,in_process,visible
2809:bg,bg,in_process,visible
2810:bg,bg,in_process,visible
2811:bg,bg,in_process,visible
2812:bg,bg,in_process,visible
2813:bg,bg,in_process,visible
2814:bg,bg,in_process,visible
2815:bg,bg,in_process,visible
2816:bg,bg,in_process,visible
2817:bg,bg,in_process,visible
2818:bg,bg,in_process,visible
2819:bg,bg,in_process,visible
2820:bg,bg,in_process,visible
2821:bg,bg,in_process,visible
2822:bg,bg,in_process,visible
2823:bg,bg,in_process,visible
2824:bg,bg,in_process,visible
2825:bg,bg,in_process,visible
2826:bg,bg,in_process,visible
2827:bg,bg,in_process,visible
2828:bg,bg,in_process,visible
2829:bg,bg,in_process,visible
2830:bg,bg,in_process,visible
2831:bg,bg,in_process,visible
2832:bg,bg,in_process,visible
